zip,latitude,longitude,city,state,population,area,density,time_zone
06376,41.2942,-72.2538,South Lyme,CT,213,0.3743,569.02,America/New_York
06444,41.5627,-72.9331,Marion,CT,158,0.2803,563.58,America/New_York
12769,41.6579,-74.4673,Phillipsport,NY,160,3.1200,51.28,America/New_York
18825,41.8077,-75.6010,Jackson,PA,101,3.0230,33.41,America/New_York
12922,44.2881,-74.7178,Childwold,NY,39,25.0966,1.55,America/New_York
13362,42.9822,-75.5220,Knoxboro,NY,173,0.7961,217.30,America/New_York
19435,40.3275,-75.5692,Frederick,PA,143,1.1109,128.72,America/New_York
28533,34.9029,-76.9015,Cherry Point,NC,3248,0.4889,6643.06,America/New_York
28554,35.4785,-77.5860,Maury,NC,168,0.1929,871.01,America/New_York
39054,32.7986,-90.9294,Cary,MS,261,3.0912,84.43,America/Chicago
40346,37.9807,-83.7448,Means,KY,864,15.6616,55.17,America/New_York
39088,32.7433,-90.7382,Holly Bluff,MS,92,32.2922,2.85,America/Chicago
18912,40.3237,-75.0543,Buckingham,PA,396,4.0342,98.16,America/New_York
19732,39.7841,-75.5701,Rockland,DE,99,2.4983,39.63,America/New_York
26276,39.0177,-79.7637,Kerens,WV,227,9.6313,23.57,America/New_York
39867,31.8343,-84.9255,Morris,GA,482,132.9294,3.63,America/New_York
40316,37.9313,-83.5292,Denniston,KY,306,6.0588,50.50,America/New_York
42541,37.3715,-84.7977,Middleburg,KY,590,17.2576,34.19,America/New_York
42566,37.2853,-84.7797,Yosemite,KY,600,15.5477,38.59,America/New_York
48440,42.9507,-83.4124,Hadley,MI,252,1.0835,232.58,America/Detroit
47916,39.9837,-87.0554,Alamo,IN,62,0.0599,1035.48,America/Indiana/Indianapolis
40007,38.4621,-84.9997,Bethlehem,KY,165,11.1766,14.76,America/New_York
40958,36.8052,-83.5982,Kettle Island,KY,291,4.5305,64.23,America/New_York
49116,41.8490,-86.6616,Lakeside,MI,225,1.2049,186.74,America/Detroit
65484,37.3538,-92.2153,Huggins,MO,129,17.1749,7.51,America/Chicago
49883,46.4352,-86.0133,Seney,MI,136,262.5494,0.52,America/Detroit
59026,45.4722,-108.8006,Edgar,MT,165,17.6963,9.32,America/Denver
59077,47.1839,-107.5878,Sand Springs,MT,126,486.4885,0.26,America/Denver
70752,30.5822,-91.4076,Lakeland,LA,776,9.1068,85.21,America/Chicago
77624,30.6837,-94.2917,Hillister,TX,619,43.4540,14.24,America/Chicago
79541,32.1531,-99.8150,Ovalo,TX,985,200.1634,4.92,America/Chicago
71048,32.8385,-92.8456,Lisbon,LA,54,10.4248,5.18,America/Chicago
77969,28.7724,-96.6512,La Salle,TX,127,23.3500,5.44,America/Chicago
79537,32.2919,-100.2108,Nolan,TX,30,19.3051,1.55,America/Chicago
77561,30.1665,-94.7355,Hardin,TX,79,0.8091,97.64,America/Chicago
84762,37.4713,-112.7416,Duck Creek Village,UT,236,227.8002,1.04,America/Denver
98571,47.1944,-124.1724,Pacific Beach,WA,472,8.5559,55.17,America/Los_Angeles
98582,46.5215,-122.6238,Salkum,WA,238,2.7678,85.99,America/Los_Angeles
98558,46.9339,-122.5563,Mckenna,WA,301,0.1982,1519.03,America/Los_Angeles
98821,47.5518,-120.5594,Dryden,WA,313,1.1097,282.05,America/Los_Angeles
87939,33.4129,-107.4887,Monticello,NM,128,123.5526,1.04,America/Denver
75962,31.6199,-94.6471,Nacogdoches,TX,3189,0.2797,11403.20,America/Chicago
03284,43.4928,-72.0308,Springfield,NH,843,32.8772,25.64,America/New_York
03770,43.5341,-72.2665,Meriden,NH,513,4.8428,105.93,America/New_York
10527,41.3191,-73.7645,Granite Springs,NY,774,2.0840,371.40,America/New_York
10597,41.2941,-73.5968,Waccabuc,NY,851,2.9363,289.82,America/New_York
11005,40.7566,-73.7142,Floral Park,NY,1749,0.1777,9844.29,America/New_York
11697,40.5595,-73.9065,Breezy Point,NY,3540,2.2525,1571.61,America/New_York
11739,40.7296,-73.1606,Great River,NY,1027,0.6748,1521.88,America/New_York
11770,40.6458,-73.1566,Ocean Beach,NY,57,0.1811,314.68,America/New_York
11962,40.9357,-72.2727,Sagaponack,NY,309,3.4283,90.13,America/New_York
12046,42.4918,-73.9192,Coeymans Hollow,NY,1025,19.2114,53.35,America/New_York
12071,42.5527,-74.4226,Fultonham,NY,398,13.5990,29.27,America/New_York
12108,43.5741,-74.4493,Lake Pleasant,NY,395,138.6457,2.85,America/New_York
12124,42.4491,-73.7927,New Baltimore,NY,675,2.9349,229.99,America/New_York
12131,42.4597,-74.4680,North Blenheim,NY,85,5.2093,16.32,America/New_York
12136,42.4362,-73.5584,Old Chatham,NY,699,15.7828,44.29,America/New_York
12139,43.5373,-74.5648,Piseco,NY,156,120.4638,1.29,America/New_York
10519,41.3502,-73.6557,Croton Falls,NY,220,0.5179,424.76,America/New_York
12482,42.2681,-73.9554,South Cairo,NY,369,1.2003,307.43,America/New_York
13473,43.6444,-75.4638,Turin,NY,642,38.7309,16.58,America/New_York
12768,41.8713,-74.7159,Parksville,NY,794,24.5252,32.37,America/New_York
12760,41.9002,-75.1089,Long Eddy,NY,416,36.5042,11.40,America/New_York
12856,43.6507,-74.1488,North River,NY,137,48.0872,2.85,America/New_York
12965,44.7030,-74.6805,Nicholville,NY,596,11.0104,54.13,America/New_York
12969,44.7030,-74.0856,Owls Head,NY,410,93.1187,4.40,America/New_York
12976,44.5062,-74.2159,Rainbow Lake,NY,213,31.6307,6.73,America/New_York
12970,44.4877,-74.3161,Paul Smiths,NY,984,51.3411,19.17,America/New_York
13364,42.8050,-75.2611,Leonardsville,NY,106,1.2911,82.10,America/New_York
13435,43.3047,-75.1511,Prospect,NY,287,0.2090,1372.95,America/New_York
12132,42.4705,-73.6300,North Chatham,NY,267,1.4685,181.82,America/New_York
12812,43.8721,-74.4120,Blue Mountain Lake,NY,104,44.6162,2.33,America/New_York
13640,44.3222,-75.9912,Wellesley Island,NY,362,16.4434,22.01,America/New_York
13748,42.0345,-75.8170,Conklin,NY,3779,13.1805,286.71,America/New_York
13832,42.6578,-75.6759,Plymouth,NY,663,25.8571,25.64,America/New_York
14069,42.6076,-78.6338,Glenwood,NY,721,7.2684,99.20,America/New_York
14134,42.5275,-78.5242,Sardinia,NY,115,0.9387,122.51,America/New_York
14486,42.8943,-77.9216,Linwood,NY,370,6.7705,54.65,America/New_York
14506,43.0018,-77.5070,Mendon,NY,1346,2.9262,459.98,America/New_York
14511,42.9976,-77.8781,Mumford,NY,551,2.5632,214.97,America/New_York
14816,42.1953,-76.7313,Breesport,NY,604,4.4761,134.94,America/New_York
15006,40.6337,-79.8768,Bairdford,PA,471,0.4830,975.13,America/New_York
15358,40.0554,-80.0030,Richeyville,PA,618,0.5661,1091.68,America/New_York
15677,40.1431,-79.2373,Rector,PA,375,19.0511,19.68,America/New_York
15698,40.2164,-79.6895,Yukon,PA,507,0.9686,523.44,America/New_York
15325,39.9494,-79.9634,Crucible,PA,471,0.2594,1815.84,America/New_York
15484,39.8927,-79.7837,Uledi,PA,68,0.1319,515.67,America/New_York
15695,40.1973,-79.6933,Wyano,PA,488,0.7805,625.22,America/New_York
15781,40.9638,-78.9868,Walston,PA,98,1.0936,89.61,America/New_York
15828,41.3526,-79.1365,Clarington,PA,225,18.4836,12.17,America/New_York
15832,41.3563,-78.1917,Driftwood,PA,232,74.6464,3.11,America/New_York
15960,40.4984,-78.8891,Twin Rocks,PA,474,5.2741,89.87,America/New_York
16110,41.5061,-80.3849,Adamsville,PA,285,6.8347,41.70,America/New_York
16250,40.7683,-79.2399,Sagamore,PA,571,4.9992,114.22,America/New_York
16263,40.7974,-79.3351,Yatesboro,PA,200,0.9900,202.02,America/New_York
16260,41.3957,-79.2266,Vowinckel,PA,289,9.0718,31.86,America/New_York
16333,41.7035,-78.9286,Ludlow,PA,329,9.0090,36.52,America/New_York
16343,41.4221,-79.7524,Reno,PA,451,4.7707,94.53,America/New_York
15783,40.6068,-79.3480,West Lebanon,PA,111,1.6484,67.34,America/New_York
15784,41.0250,-79.1405,Worthville,PA,71,0.3537,200.72,America/New_York
16622,40.3286,-78.0664,Calvin,PA,169,7.1705,23.57,America/New_York
16685,40.2875,-78.0826,Todd,PA,122,4.4861,27.19,America/New_York
16744,41.8671,-78.5671,Rew,PA,208,4.3177,48.17,America/New_York
16821,40.9628,-78.2018,Allport,PA,303,1.0217,296.55,America/New_York
16932,41.7761,-76.9424,Mainesburg,PA,773,22.4404,34.45,America/New_York
17212,39.8127,-78.0645,Big Cove Tannery,PA,785,39.3623,19.94,America/New_York
17219,40.2310,-77.6862,Doylesburg,PA,384,12.4591,30.82,America/New_York
18079,40.7441,-75.6579,Slatedale,PA,811,0.4384,1850.03,America/New_York
17371,39.9026,-76.7880,York New Salem,PA,261,0.2031,1284.89,America/New_York
17508,40.1238,-76.2176,Brownstown,PA,530,0.1849,2865.82,America/New_York
17729,41.4956,-77.7475,Cross Fork,PA,53,34.1057,1.55,America/New_York
16638,40.3366,-78.2036,Entriken,PA,32,0.3286,97.38,America/New_York
16871,41.1860,-78.0261,Pottersdale,PA,40,22.0630,1.81,America/New_York
17731,41.4287,-76.5668,Eagles Mere,PA,245,18.1913,13.47,America/New_York
17832,40.8059,-76.4591,Marion Heights,PA,739,0.4595,1608.12,America/New_York
17840,40.7721,-76.4331,Locust Gap,PA,463,2.1642,213.93,America/New_York
17951,40.6786,-76.2449,Mar Lin,PA,258,0.1467,1759.12,America/New_York
17952,40.7554,-76.0585,Mary D,PA,197,2.4301,81.07,America/New_York
17982,40.7859,-76.0213,Tuscarora,PA,462,5.2464,88.06,America/New_York
18038,40.7959,-75.4823,Danielsville,PA,2841,12.0144,236.47,America/New_York
18056,40.4491,-75.5491,Hereford,PA,669,1.1898,562.29,America/New_York
18438,41.4360,-75.2510,Lakeville,PA,1122,7.0440,159.28,America/New_York
18932,40.2943,-75.2558,Line Lexington,PA,421,1.3648,308.47,America/New_York
17933,40.6043,-76.2431,Friedensburg,PA,146,0.1473,990.93,America/New_York
18356,41.0112,-75.1180,Shawnee On Delaware,PA,78,0.3732,209.01,America/New_York
18230,40.9211,-75.9345,Junedale,PA,113,2.3331,48.43,America/New_York
18441,41.6595,-75.6284,Lenoxville,PA,154,1.5565,98.94,America/New_York
18977,40.2873,-74.8807,Washington Crossing,PA,4136,5.0392,820.77,America/New_York
18980,40.2679,-75.0142,Wycombe,PA,507,2.3613,214.71,America/New_York
19456,40.1333,-75.4610,Oaks,PA,630,0.3510,1795.12,America/New_York
19436,40.2015,-75.2470,Gwynedd,PA,639,0.3506,1822.83,America/New_York
19931,38.5740,-75.6230,Bethel,DE,242,1.0452,231.55,America/New_York
20129,39.1622,-77.6018,Paeonian Springs,VA,618,3.2115,192.44,America/New_York
20615,38.4202,-76.5479,Broomes Island,MD,329,0.5906,557.11,America/New_York
20629,38.3365,-76.4523,Dowell,MD,374,0.3015,1240.60,America/New_York
20632,38.4321,-76.9520,Faulkner,MD,381,8.0827,47.14,America/New_York
20779,38.7657,-76.5768,Tracys Landing,MD,985,5.4098,182.08,America/New_York
21036,39.2337,-77.0026,Dayton,MD,2275,6.7776,335.66,America/New_York
20862,39.1836,-77.0195,Brinklow,MD,327,1.1193,292.15,America/New_York
21052,39.2068,-76.4457,Fort Howard,MD,251,0.0620,4047.89,America/New_York
21082,39.4792,-76.4771,Hydes,MD,611,4.1606,146.85,America/New_York
21156,39.4373,-76.3965,Upper Falls,MD,320,1.2910,247.86,America/New_York
21524,39.7076,-78.8014,Corriganville,MD,740,4.0875,181.04,America/New_York
21737,39.2546,-77.0198,Glenelg,MD,2304,8.0359,286.71,America/New_York
21738,39.2809,-77.0259,Glenwood,MD,3416,7.6019,449.36,America/New_York
21766,39.6615,-78.3927,Little Orleans,MD,528,28.7129,18.39,America/New_York
21762,39.4809,-77.2471,Libertytown,MD,167,0.2468,676.76,America/New_York
21779,39.4269,-77.6516,Rohrersville,MD,1062,9.6708,109.82,America/New_York
21840,38.2581,-75.8927,Nanticoke,MD,349,4.8646,71.74,America/New_York
22488,38.0463,-76.5911,Kinsale,VA,1084,21.0319,51.54,America/New_York
22504,37.7633,-76.7106,Laneview,VA,439,15.1338,29.01,America/New_York
22641,39.0806,-78.3915,Strasburg,VA,479,8.7651,54.65,America/New_York
22834,38.5587,-78.8603,Linville,VA,1063,15.1449,70.19,America/New_York
22935,38.2622,-78.5556,Dyke,VA,876,20.2530,43.25,America/New_York
23079,37.7232,-76.6911,Jamaica,VA,297,14.3340,20.72,America/New_York
21626,38.3375,-76.0929,Crapo,MD,83,20.0290,4.14,America/New_York
23025,37.4128,-76.3615,Cardinal,VA,266,1.4841,179.23,America/New_York
23180,37.7001,-76.6220,Water View,VA,636,14.6167,43.51,America/New_York
25148,38.0491,-81.5687,Orgas,WV,555,6.4739,85.73,America/New_York
23856,36.7838,-77.7018,Freeman,VA,910,41.3356,22.01,America/New_York
23879,36.5930,-77.5968,Skippers,VA,674,33.3632,20.20,America/New_York
23857,36.5856,-77.8836,Gasburg,VA,658,18.8189,34.96,America/New_York
24272,37.0218,-82.3331,Nora,VA,738,29.3756,25.12,America/New_York
24326,36.7301,-81.2024,Elk Creek,VA,1286,66.2036,19.42,America/New_York
24292,36.6146,-81.5778,Whitetop,VA,393,19.7062,19.94,America/New_York
24313,36.9083,-80.8066,Barren Springs,VA,789,6.3731,123.80,America/New_York
24314,37.1673,-81.2138,Bastian,VA,1522,86.4187,17.61,America/New_York
24324,36.9756,-80.7795,Draper,VA,1757,30.5577,57.50,America/New_York
23115,37.8110,-76.9145,Millers Tavern,VA,135,5.1102,26.42,America/New_York
23108,37.6484,-76.7277,Mascot,VA,222,17.4928,12.69,America/New_York
24328,36.6621,-80.6946,Fancy Gap,VA,1562,34.0730,45.84,America/New_York
24350,36.8112,-81.0196,Ivanhoe,VA,1286,48.2065,26.68,America/New_York
24351,36.5808,-80.7659,Lambsburg,VA,558,9.5330,58.53,America/New_York
24318,36.9974,-81.3864,Ceres,VA,585,61.0459,9.58,America/New_York
24569,37.0449,-79.1217,Long Island,VA,1035,35.0540,29.53,America/New_York
24580,36.5810,-78.6832,Nelson,VA,501,16.9682,29.53,America/New_York
24602,37.1828,-81.6600,Bandy,VA,676,34.8007,19.42,America/New_York
24931,37.9193,-80.5915,Crawley,WV,1348,55.3687,24.35,America/New_York
24934,38.3344,-79.8916,Dunmore,WV,340,43.7582,7.77,America/New_York
24938,37.9159,-80.3782,Frankford,WV,1430,26.1671,54.65,America/New_York
24944,38.3897,-79.7837,Green Bank,WV,490,36.3827,13.47,America/New_York
24951,37.4812,-80.6365,Lindside,WV,1801,44.5750,40.40,America/New_York
24927,38.3744,-79.9514,Cass,WV,153,16.8782,9.06,America/New_York
24945,37.5427,-80.6847,Greenville,WV,304,12.8984,23.57,America/New_York
24595,37.5578,-79.0825,Sweet Briar,VA,612,1.6782,364.67,America/New_York
25059,38.2331,-81.2077,Dixie,WV,448,7.1183,62.94,America/New_York
25214,38.1796,-81.5564,Winifrede,WV,503,10.3303,48.69,America/New_York
25868,38.0720,-80.9596,Lookout,WV,395,11.5538,34.19,America/New_York
25102,38.1866,-81.3670,Handley,WV,194,0.5362,361.82,America/New_York
25061,38.1675,-81.4375,Drybranch,WV,850,11.3168,75.11,America/New_York
25902,37.5727,-81.2083,Odd,WV,73,4.8596,15.02,America/New_York
26161,39.1726,-81.2537,Petroleum,WV,418,41.3822,10.10,America/New_York
25848,37.7166,-81.4352,Glen Rogers,WV,290,5.7127,50.76,America/New_York
26178,39.0589,-81.0382,Smithville,WV,377,26.4655,14.24,America/New_York
25044,37.8999,-81.3496,Clear Creek,WV,291,11.1243,26.16,America/New_York
25149,37.9552,-81.7671,Ottawa,WV,266,9.7813,27.19,America/New_York
26208,38.3376,-80.4904,Camden On Gauley,WV,890,76.3624,11.65,America/New_York
26202,38.2181,-80.6190,Fenwick,WV,507,11.0595,45.84,America/New_York
26254,38.8944,-79.6476,Bowden,WV,226,48.4773,4.66,America/New_York
26320,39.4229,-80.8226,Alma,WV,620,34.6932,17.87,America/New_York
26291,38.3947,-80.1544,Slatyfork,WV,158,61.0041,2.59,America/New_York
26804,38.6365,-79.5394,Circleville,WV,839,98.1635,8.55,America/New_York
27009,36.2331,-80.0761,Belews Creek,NC,2596,15.5399,167.05,America/New_York
27212,36.4606,-79.2806,Blanch,NC,2008,37.6356,53.35,America/New_York
27310,36.1727,-79.9932,Oak Ridge,NC,7290,17.4608,417.51,America/New_York
27814,35.3830,-76.9243,Blounts Creek,NC,1989,76.0353,26.16,America/New_York
27924,36.1751,-76.8399,Colerain,NC,3448,103.2000,33.41,America/New_York
27929,36.4277,-76.0013,Currituck,NC,1711,8.6924,196.84,America/New_York
27941,36.1024,-75.8169,Harbinger,NC,494,2.9031,170.16,America/New_York
27946,36.3585,-76.6004,Hobbsville,NC,1052,37.2642,28.23,America/New_York
27947,36.2052,-75.8776,Jarvisburg,NC,1431,14.0588,101.79,America/New_York
27980,36.2438,-76.6188,Tyner,NC,1758,41.6422,42.22,America/New_York
28108,34.9343,-80.6795,Mineral Springs,NC,118,0.4368,270.14,America/New_York
28448,34.4922,-78.3220,Kelly,NC,887,67.1515,13.21,America/New_York
28508,35.1003,-77.8233,Albertson,NC,2699,34.8525,77.44,America/New_York
28519,35.1237,-77.0217,Bridgeton,NC,260,0.1975,1316.75,America/New_York
28708,35.2714,-82.8627,Balsam Grove,NC,375,24.1314,15.54,America/New_York
28740,36.0500,-82.2842,Green Mountain,NC,759,30.8475,24.60,America/New_York
29452,32.6804,-80.4631,Jacksonboro,SC,484,71.8744,6.73,America/New_York
29469,33.2488,-80.0895,Pinopolis,SC,880,22.6513,38.85,America/New_York
29922,32.6222,-81.2834,Garnett,SC,803,88.5828,9.06,America/New_York
30572,34.7354,-84.0732,Suches,GA,796,66.8124,11.91,America/New_York
30573,34.7417,-83.4134,Tallulah Falls,GA,219,6.4058,34.19,America/New_York
31050,32.7373,-83.9425,Knoxville,GA,861,19.5549,44.03,America/New_York
28745,35.5259,-82.9704,Lake Junaluska,NC,461,0.5220,883.19,America/New_York
29046,34.1083,-80.1583,Elliott,SC,143,1.5044,95.05,America/New_York
31631,30.7117,-82.5987,Fargo,GA,415,94.2543,4.40,America/New_York
31798,31.6214,-83.0567,Wray,GA,843,66.4253,12.69,America/New_York
32044,29.8611,-82.1746,Hampton,FL,1824,20.6525,88.32,America/New_York
32094,30.1960,-82.8296,Wellborn,FL,2254,47.8172,47.14,America/New_York
32139,29.3762,-81.6159,Georgetown,FL,854,9.1086,93.76,America/New_York
32336,30.2537,-83.8590,Lamont,FL,1373,176.7060,7.77,America/New_York
32732,28.7455,-81.1060,Geneva,FL,4809,48.2276,99.71,America/New_York
33921,26.7787,-82.2538,Boca Grande,FL,861,1.3863,621.08,America/New_York
35458,33.3669,-87.7914,Elrod,AL,595,25.5256,23.31,America/Chicago
35587,33.8005,-87.4539,Townley,AL,676,34.8007,19.42,America/Chicago
35775,34.5481,-86.6978,Valhermoso Springs,AL,1083,27.1525,39.89,America/Chicago
36374,31.5787,-85.4937,Skipperville,AL,691,38.6662,17.87,America/Chicago
36728,32.1679,-87.4794,Catherine,AL,287,55.4056,5.18,America/Chicago
37878,35.6212,-83.9032,Tallassee,TN,323,23.5304,13.73,America/New_York
38454,35.7232,-87.3521,Duck River,TN,1201,61.0143,19.68,America/Chicago
38455,35.0488,-86.8865,Elkton,TN,166,0.3901,425.54,America/Chicago
38459,35.1943,-86.8054,Frankewing,TN,398,18.5143,21.50,America/Chicago
38471,35.0743,-87.9214,Lutts,TN,357,49.2280,7.25,America/Chicago
38475,35.2535,-88.0161,Olivehill,TN,627,62.0733,10.10,America/Chicago
38476,35.8412,-87.2137,Primm Springs,TN,1042,35.2911,29.53,America/Chicago
38486,35.1706,-87.5451,Westpoint,TN,702,52.1238,13.47,America/Chicago
38564,36.2757,-85.7481,Granville,TN,366,23.1661,15.80,America/Chicago
38573,36.4891,-85.2185,Monroe,TN,2115,62.8158,33.67,America/Chicago
38567,36.1357,-85.9163,Hickman,TN,423,11.7497,36.00,America/Chicago
38644,34.4609,-90.4936,Lula,MS,211,9.4730,22.27,America/Chicago
38647,34.9608,-89.2268,Michigan City,MS,827,40.9367,20.20,America/Chicago
38856,34.4686,-88.4467,Marietta,MS,1671,57.0953,29.27,America/Chicago
38848,33.9475,-88.2757,Greenwood Springs,MS,597,52.3870,11.40,America/Chicago
38950,33.7487,-90.2119,Philipp,MS,476,54.0543,8.81,America/Chicago
38957,33.9918,-90.3504,Sumner,MS,517,15.0086,34.45,America/Chicago
38674,34.8744,-88.8962,Tiplersville,MS,717,29.4505,24.35,America/Chicago
38953,33.9264,-89.9277,Scobey,MS,360,19.8567,18.13,America/Chicago
38961,33.9625,-89.8849,Tillatoba,MS,932,65.4267,14.24,America/Chicago
39045,32.7899,-89.8178,Camden,MS,1647,141.3133,11.65,America/Chicago
39149,31.8335,-90.0090,Pinola,MS,1997,98.8520,20.20,America/Chicago
39364,32.4092,-88.4960,Toomsuba,MS,2646,65.4888,40.40,America/Chicago
39656,31.4428,-89.9376,Oak Vale,MS,695,38.8900,17.87,America/Chicago
39662,31.3908,-90.2943,Ruth,MS,1467,51.0281,28.75,America/Chicago
39668,31.6911,-90.7906,Union Church,MS,906,152.0906,5.96,America/Chicago
40046,38.0226,-85.1742,Mount Eden,KY,1351,37.5269,36.00,America/New_York
40036,38.4443,-84.9776,Lockport,KY,198,15.9267,12.43,America/New_York
40142,37.8867,-86.2098,Guston,KY,2148,46.0748,46.62,America/New_York
40070,38.4798,-85.2367,Sulphur,KY,672,13.8749,48.43,America/New_York
40176,37.9237,-86.3440,Webster,KY,986,30.4557,32.37,America/Chicago
39162,32.6276,-90.6354,Satartia,MS,63,15.2028,4.14,America/Chicago
40025,38.3000,-85.6489,Glenview,KY,48,0.1341,357.94,America/New_York
40737,37.0052,-84.1332,Keavy,KY,916,4.7988,190.88,America/New_York
41203,37.8381,-82.4452,Beauty,KY,875,7.6434,114.48,America/New_York
41843,37.2724,-82.8649,Pine Top,KY,564,8.8882,63.45,America/New_York
41832,37.1488,-82.9585,Letcher,KY,364,5.4899,66.30,America/New_York
42079,36.5627,-88.5788,Sedalia,KY,1555,56.6404,27.45,America/Chicago
42069,36.9222,-88.7566,Melber,KY,504,12.0121,41.96,America/Chicago
42339,37.1095,-86.9500,Dunmor,KY,758,28.4141,26.68,America/Chicago
42344,37.2569,-87.3201,Graham,KY,1076,43.7311,24.60,America/Chicago
42371,37.4988,-87.2894,Rumsey,KY,397,31.9339,12.43,America/Chicago
42733,37.3434,-85.1731,Elk Horn,KY,1107,44.0634,25.12,America/New_York
41560,37.3955,-82.5783,Robinson Creek,KY,183,3.0854,59.31,America/New_York
41568,37.5022,-82.0656,Stopover,KY,738,18.8704,39.11,America/New_York
40376,37.7814,-83.6945,Slade,KY,48,6.6189,7.25,America/New_York
40921,36.7708,-83.9009,Bryants Store,KY,211,11.0091,19.17,America/New_York
43333,40.4399,-83.9320,Lewistown,OH,509,17.2391,29.53,America/New_York
43432,41.5631,-83.2521,Graytown,OH,1278,21.2689,60.09,America/New_York
43445,41.5849,-83.2985,Martin,OH,1239,20.1848,61.38,America/New_York
43468,41.5979,-83.3415,Williston,OH,401,0.6390,627.55,America/New_York
43746,39.9717,-82.1744,Hopewell,OH,1215,17.9051,67.86,America/New_York
44040,41.5320,-81.4110,Gates Mills,OH,2903,9.2176,314.94,America/New_York
44443,40.9244,-80.5984,New Springfield,OH,1672,12.6086,132.61,America/New_York
44449,40.9803,-81.0336,North Benton,OH,1264,11.3233,111.63,America/New_York
44454,40.9200,-80.5430,Petersburg,OH,982,7.0606,139.08,America/New_York
44659,40.6950,-81.7029,Mount Eaton,OH,136,0.1008,1349.38,America/New_York
44826,41.2409,-82.4801,Collins,OH,1803,28.1839,63.97,America/New_York
45054,39.4406,-84.0750,Oregonia,OH,2926,36.5610,80.03,America/New_York
43446,41.6848,-82.8085,Middle Bass,OH,88,4.4126,19.94,America/New_York
43467,41.2432,-83.4838,West Millgrove,OH,85,0.2781,305.62,America/New_York
45646,39.0768,-83.3229,Latham,OH,499,21.1720,23.57,America/New_York
45724,39.3811,-81.7919,Cutler,OH,2113,64.7487,32.63,America/New_York
45727,39.6440,-81.4848,Dexter City,OH,401,24.1917,16.58,America/New_York
